Fecha,Acapulco,CDMX,Cancun,Chihuahua,Empalme,Guadalajara,Zacatecas,Mazatlan,Manzanillo,Monterrey,LaPaz,Tucson,Veracruz,Merida
26/08/1980,NA,23.11,NA,29.15,42,28.79,NA,53.86,55.03,21.06,NA,20.89,47.74,38.88
27/08/1980,NA,24.34,NA,30.25,49.75,28.32,NA,49.61,52.27,32.46,NA,22.33,48.91,50.47
28/08/1980,NA,22.25,NA,NA,47.95,26.63,NA,52.01,46.62,33.44,NA,26.64,49.54,35.24
29/08/1980,NA,23.56,NA,26.11,NA,27.24,NA,55.63,57.96,39.49,NA,33.03,51.74,47.48
30/08/1980,NA,21.17,NA,24.5,NA,29.14,NA,59.16,55.88,33.43,NA,23.82,53.84,41.75
31/08/1980,NA,22.69,NA,25.94,48.57,32.63,NA,47.33,53.46,34.41,NA,17.12,52.93,45.55
01/09/1980,NA,22.53,NA,28.62,40.23,33.07,NA,39.29,55.94,36.35,NA,14.71,52.78,46.07
02/09/1980,NA,23.51,NA,29.99,44.16,32.37,NA,57.72,56.39,32.26,NA,22.11,50.47,NA
03/09/1980,NA,29.73,NA,34.1,49.33,33.34,NA,56.1,56.14,38.49,NA,28.85,57.35,41.23
04/09/1980,NA,21.27,NA,32.38,56.48,35.54,NA,52.15,57.67,44.38,NA,36.33,53.86,36.12
05/09/1980,NA,24.64,NA,34.65,55.45,21.84,NA,66.53,49.79,42.66,NA,30.79,53.6,39.69
06/09/1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/1980,NA,21.24,NA,31.25,59.93,NA,NA,53.43,49.54,40.97,NA,34.07,58.58,49.17
08/09/1980,NA,22.06,NA,34.17,43.41,NA,NA,58.91,60.03,41.34,NA,31.84,54.79,50.21
09/09/1980,NA,23.95,NA,34.27,48.8,28.76,NA,53.97,62.47,39.11,NA,28.87,52.9,42.05
10/09/1980,NA,18.14,NA,33.47,NA,28.48,NA,64.22,59.27,63.64,NA,34.91,54.96,38.22
11/09/1980,NA,22.74,NA,32.48,29.91,27.08,NA,49.43,52.06,36.34,NA,23.83,54.02,34.52
12/09/1980,NA,22.51,NA,31.32,38.01,28.78,NA,58.59,54.17,32.2,NA,16.07,52.07,40.84
13/09/1980,NA,24.82,NA,33.13,40.2,31.65,NA,59.45,53.35,NA,NA,10.35,NA,37.69
14/09/1980,NA,15.2,NA,27.56,45.41,29.75,NA,57.89,59.17,26.64,NA,20.22,47.95,NA
15/09/1980,NA,13.65,NA,27.42,38.51,28.02,NA,49.88,64.75,NA,NA,23.79,47.02,40.96
16/09/1980,NA,15.16,NA,20.99,28.24,20.85,NA,54.91,50.07,26.71,NA,16.52,45.3,36.6
17/09/1980,NA,19.04,NA,15.67,NA,25.93,NA,55.87,NA,21.11,NA,14.57,46.39,NA
18/09/1980,NA,11.39,NA,20.08,43.74,26.3,NA,56.9,44.09,27.28,NA,17.86,45.88,49.61
19/09/1980,NA,8.78,NA,10.96,48.41,26.97,NA,51.59,NA,29.79,NA,21.47,49.04,54.04
20/09/1980,NA,NA,NA,NA,41.72,21.84,NA,49.2,52.91,30.11,NA,14.84,59.88,34.84
21/09/1980,NA,20.97,NA,24.61,36.82,31.12,NA,61.85,66.14,43.89,NA,8.31,NA,36.49
22/09/1980,NA,19.09,NA,NA,40.81,30.19,NA,60.39,54,26.92,NA,8.17,47.64,54.92
23/09/1980,NA,26.18,NA,31.88,36.56,24.44,NA,57.69,60.45,23.1,NA,15.98,59.39,NA
24/09/1980,NA,28.9,NA,34.77,20.07,30.35,NA,64.3,56.97,39.07,NA,18.37,54.93,54.29
25/09/1980,NA,28.95,NA,32.94,40.6,27.1,NA,52.7,53.57,38.93,NA,23.65,58.95,56.68
26/09/1980,NA,NA,NA,34.25,NA,34.36,NA,59.42,NA,50.38,NA,30.57,58.3,47.29
27/09/1980,NA,29.67,NA,36.1,35.12,36.84,NA,62.44,64.66,45.78,NA,28.38,54.21,43.59
28/09/1980,NA,20.27,NA,34.82,47.02,31.94,NA,NA,42.34,45.92,NA,23.4,54.81,41.38
29/09/1980,NA,16.91,NA,39.07,53.16,32.81,NA,59.35,51.32,40.12,NA,18.74,49.95,39.92
30/09/1980,NA,17.35,NA,29.17,61.61,33.04,NA,59.41,57.83,32.02,NA,17.1,47.98,39.13
01/10/1980,NA,33.29,NA,NA,53.66,22.09,NA,61.72,56.79,25.27,NA,15.08,42.93,55.14
02/10/1980,NA,11.69,NA,9.18,50.02,17.97,NA,57.84,49.7,17.34,NA,8.67,55.33,57.05
03/10/1980,NA,12.08,NA,15.2,48.41,25.57,NA,48.26,NA,21.88,NA,14.52,46.75,52.99
04/10/1980,NA,18.96,NA,15.25,41.54,13.59,NA,47.32,39.95,22.02,NA,13.41,44.03,43.04
05/10/1980,NA,NA,NA,9.51,37.58,19.15,NA,46.53,43.39,21.68,NA,12.24,33.53,43.54
06/10/1980,NA,12.03,NA,9.36,42.57,14.75,NA,45.26,62.09,24.76,NA,11.46,37.73,20.02
07/10/1980,NA,12.26,NA,16.86,35.8,14.49,NA,48.81,54.29,20.63,NA,17.43,44.69,33.85
08/10/1980,NA,13.39,NA,19.06,35.03,19.11,NA,39.86,44.21,23.04,NA,18.56,29.81,43.9
09/10/1980,NA,14.22,NA,18.1,31.58,23.32,NA,43.5,44.21,29.22,NA,18.35,31.89,NA
10/10/1980,NA,14.53,NA,21.67,31.48,22.74,NA,46.24,39.47,35.08,NA,21.19,30.18,36.56
11/10/1980,NA,14.61,NA,21.62,35.05,22.49,NA,33.78,37.89,37.87,NA,18.3,34.96,30.91
12/10/1980,NA,15.49,NA,20.2,33.74,13.85,NA,30.31,45.9,32.53,NA,17.11,42.14,42.62
13/10/1980,NA,16.91,NA,21.51,23.1,25.72,NA,41.92,53.21,30.9,NA,25.54,39.47,37.82
14/10/1980,NA,22.18,NA,15.25,44.88,NA,NA,39.51,50.21,29.56,NA,18.9,NA,37.84
15/10/1980,NA,19.23,NA,12.47,24.71,28.47,NA,44.9,45.3,25.44,NA,11.68,35.93,35.6
16/10/1980,NA,21.88,NA,7.63,15.44,19.76,NA,55.45,41.68,NA,NA,11.69,32.48,39.62
17/10/1980,NA,19.22,NA,14.31,18.96,15.16,NA,48.43,39.51,37.03,NA,7.04,39.95,42.12
18/10/1980,NA,13.46,NA,19.83,25.24,32.86,NA,41.2,47.96,38.71,NA,8.26,45.83,39.49
19/10/1980,NA,NA,NA,17.65,14.63,22.5,NA,44.19,45.04,NA,NA,10.51,48.2,41.59
20/10/1980,NA,20.2,NA,15.63,16.45,19.69,NA,NA,47.41,28.36,NA,12.35,50.44,30.51
21/10/1980,NA,21.48,NA,12.41,19.9,20.99,NA,45.79,43.57,NA,NA,9.62,45.77,43.81
22/10/1980,NA,41.71,NA,17.71,16.99,26.58,NA,39.94,35.51,27.32,NA,8.78,40.43,46.01
23/10/1980,NA,23.97,NA,10.71,18.37,20.83,NA,37.24,45.19,28.57,NA,5.82,45.76,50.75
24/10/1980,NA,21.37,NA,10.28,15.75,23.98,NA,34.5,44.58,36.16,NA,6.46,44,55.64
25/10/1980,NA,22.57,NA,16.8,19.2,19.15,NA,38.8,54.96,17.59,NA,6.66,48.14,47.67
26/10/1980,NA,23.49,NA,14.81,30.52,27.6,NA,44.57,48.75,21.19,NA,12.24,55.21,44.15
27/10/1980,NA,NA,NA,8.67,18.41,29.32,NA,45.8,58.7,33.72,NA,9.13,48.87,37.65
28/10/1980,NA,24.47,NA,13.44,12.46,28.43,NA,45,55.63,34.79,NA,6.61,41.84,31.94
29/10/1980,NA,27.13,NA,7.41,15.12,30.95,NA,43.34,46.86,28.63,NA,5.48,44.19,44.96
30/10/1980,NA,20.74,NA,9.8,23.47,27.09,NA,41.3,50.04,23.53,NA,4.48,39.7,41.43
31/10/1980,NA,20.99,NA,11.66,23.21,28.42,NA,40.41,54.03,19.08,NA,9.88,42.18,37.3
01/11/1980,NA,32.73,NA,17.37,26.02,25.52,NA,44.55,45.87,28.87,NA,9.56,37.44,39.73
02/11/1980,NA,18.48,NA,16.49,28.6,26.75,NA,29.12,46.07,25.45,NA,5.92,38.49,41
03/11/1980,NA,20.31,NA,5.65,18.6,26.95,NA,29.31,48.83,25.62,NA,6.69,41.74,42.07
04/11/1980,NA,19.15,NA,5.65,21.89,21.88,NA,27.07,52.39,22.62,NA,7.81,40.9,43.62
05/11/1980,NA,21.81,NA,9.82,12.6,21.71,NA,31.74,39.7,29.44,NA,8.15,NA,43.58
06/11/1980,NA,20.4,NA,10.24,17.26,24.14,NA,37.58,44.96,24.06,NA,7.53,35.1,30.41
07/11/1980,NA,14.16,NA,10.26,27.24,16.66,NA,24.39,39.7,16.67,NA,8.71,NA,26.6
08/11/1980,NA,11.62,NA,8.49,17.45,10.83,NA,NA,28.89,20.66,NA,8.38,27.72,38.2
09/11/1980,NA,9.51,NA,5.41,16.85,10.59,NA,23.64,34.86,NA,NA,7.42,19.89,45.04
10/11/1980,NA,11.14,NA,10.83,22.45,17.54,NA,44.4,41.05,13.77,NA,11.56,21.43,38.63
11/11/1980,NA,12.38,NA,15.46,22.26,19.64,NA,41.85,10.01,21.95,NA,14.79,34.3,41.02
12/11/1980,NA,11.06,NA,14.34,22.78,23.41,NA,39.08,NA,20.56,NA,16.15,31.25,29.84
13/11/1980,NA,7.35,NA,13.42,20.58,18.51,NA,35.92,38.24,17.89,NA,13.19,26.46,36.49
14/11/1980,NA,6.49,NA,8.77,16.61,12.96,NA,37.7,45.24,25.82,NA,9.92,19.48,38.02
15/11/1980,NA,11.51,NA,7.6,14.96,16.33,NA,43.75,34.62,27.8,NA,8.62,32.09,28.6
16/11/1980,NA,11.07,NA,15.29,NA,16.25,NA,30.62,40.71,19.54,NA,11.76,35.13,31.98
17/11/1980,NA,10.3,NA,7.53,10.87,12.22,NA,28.76,31.76,15.94,NA,4.44,55.2,30.3
18/11/1980,NA,10.37,NA,6.12,9.22,10.64,NA,31.62,31.1,13.97,NA,4.19,34.99,36.04
19/11/1980,NA,13.16,NA,10.21,11.28,NA,NA,29.15,35.11,11.64,NA,5.5,37.87,41.96
20/11/1980,NA,12.67,NA,10.36,10.57,NA,NA,38.4,28.14,16.46,NA,8.94,41.37,44.45
21/11/1980,NA,15.66,NA,12.83,9.19,NA,NA,39.62,38.45,29.33,NA,12.04,47.17,33.74
22/11/1980,NA,16.01,NA,7.65,16.15,NA,NA,20.78,41.96,26.27,NA,9.15,42.16,50.67
23/11/1980,NA,16.86,NA,7.88,10.36,NA,NA,18.01,42.31,16.36,NA,8.52,41.38,42.95
24/11/1980,NA,16.69,NA,5.87,12.37,NA,NA,19.49,23.29,15.28,NA,6.99,45.97,31.52
25/11/1980,NA,16.24,NA,9.28,5.53,NA,NA,16.2,27.27,14.35,NA,6.19,44.27,69.52
26/11/1980,NA,10.86,NA,7.63,12.19,NA,NA,19.99,23.28,13.53,NA,5.9,44.29,38.41
27/11/1980,NA,NA,NA,6.22,17.72,NA,NA,NA,NA,10.55,NA,4.93,NA,50.6
28/11/1980,NA,12.4,NA,8.81,13.66,NA,NA,15.53,23.74,7.93,NA,8.59,38.41,41.73
29/11/1980,NA,12.91,NA,9.62,17.47,NA,NA,19.02,25.62,7.19,NA,4.97,27.83,16.64
30/11/1980,NA,11.75,NA,8.3,14.87,15.54,NA,17.96,20.73,12.69,NA,4.77,30.65,21.56
01/12/1980,NA,10.87,NA,9.67,14.12,18.18,NA,18.65,34.92,13.67,NA,9.45,26.52,39.55
02/12/1980,NA,12.67,NA,3.95,18.58,12.86,NA,23.73,26.14,15.36,NA,6.94,36.64,43.19
03/12/1980,NA,13.56,NA,8.17,18.69,17.33,NA,26.76,41.4,16.51,NA,8.25,43.8,33.91
04/12/1980,NA,13.88,NA,5.13,9.64,21,NA,25.02,NA,NA,NA,9.26,37.13,NA
05/12/1980,NA,11.5,NA,6.19,13.39,19.5,NA,21.49,33.82,21.41,NA,9.43,33.03,33.03
06/12/1980,NA,13.81,NA,11.08,21.25,20.15,NA,28.04,31.51,22.79,NA,13.25,35.43,34.67
07/12/1980,NA,15.28,NA,12.44,20.52,18.4,NA,33.1,42.26,30.91,NA,11.2,34.62,23.96
08/12/1980,NA,11.44,NA,13.11,14.68,23.91,NA,35.98,41.64,28.85,NA,9.2,37.83,24.3
09/12/1980,NA,15.85,NA,9.08,10.53,26.65,NA,34.85,49.69,29.22,NA,7.28,31.79,25.04
10/12/1980,NA,14.73,NA,7,8.51,23.47,NA,26.65,39.54,22.63,NA,5.59,29.32,28.43
11/12/1980,NA,13,NA,6.91,12.5,23.27,NA,34.39,40.6,18.73,NA,2.91,32.11,43.18
12/12/1980,NA,11.95,NA,18.85,20.66,20.6,NA,43.46,43.45,22.14,NA,10.06,33.37,NA
13/12/1980,NA,10.84,NA,22.42,19.48,22.38,NA,35.16,32.18,35.13,NA,14.55,33.56,23.58
14/12/1980,NA,8.83,NA,10.21,15.32,19.89,NA,34.09,35.23,27.25,NA,14.71,33.81,25.38
15/12/1980,NA,8.93,NA,10.63,13.85,19.04,NA,31.11,41.26,33.03,NA,8.63,28.04,30.62
16/12/1980,NA,14.06,NA,11.79,12,13.11,NA,21.38,42.16,NA,NA,10.38,NA,29.3
17/12/1980,NA,5.94,NA,5.71,10.33,8,NA,19.06,42.36,14.65,NA,9.51,17.89,15.81
18/12/1980,NA,5.36,NA,8.79,15.55,4.65,NA,15.54,29.85,11.5,NA,11.55,21.02,21.63
19/12/1980,NA,3.47,NA,7.35,10.26,6.72,NA,18.49,25.67,8.6,NA,10.75,12.69,16.67
20/12/1980,NA,6.45,NA,6.21,11.57,6.56,NA,25.47,28.14,11.92,NA,11.21,30.81,18.76
21/12/1980,NA,7.49,NA,17.02,14.83,9.32,NA,26,23.69,10.77,NA,7.99,45.43,33.77
22/12/1980,NA,11.13,NA,8.7,11.76,10.67,NA,24.42,26.08,11.88,NA,8,30.79,20.07
23/12/1980,NA,10.21,NA,13.24,16.97,24.57,NA,26.96,43.85,13.62,NA,NA,31.7,22.08
24/12/1980,NA,17.73,NA,8.66,12.63,27.53,NA,38.77,46.37,26.92,NA,6.94,33.33,29.52
25/12/1980,NA,16.38,NA,7.61,10.11,20.93,NA,28.26,35.98,17,NA,5.5,33.08,37.35
26/12/1980,NA,15.68,NA,2.5,10.93,22.64,NA,33.67,42.71,12.06,NA,6.69,29.91,31.36
27/12/1980,NA,7.65,NA,7.1,13.61,17.47,NA,26.23,35.14,12.31,NA,6.82,23.67,17.47
28/12/1980,NA,4.41,NA,4.6,20.26,8.39,NA,18.77,33.81,9.32,NA,10.57,19.32,23.47
29/12/1980,NA,3.23,NA,10.87,17.9,8.27,NA,11.94,38.73,13.48,NA,11.43,13.15,17.4
30/12/1980,NA,4.81,NA,13.98,19.8,NA,NA,18.53,33.93,16.05,NA,9.17,22.57,16.23
31/12/1980,NA,4.59,NA,13.74,17.73,11.49,NA,20.21,32.82,7.21,NA,9.09,22.93,22.9
01/01/1981,NA,6.98,NA,9.72,14.02,12.53,NA,25.49,41.7,10.03,NA,14.13,17.98,17.69
02/01/1981,NA,NA,NA,10.54,12.15,7.68,NA,26.82,37.36,10.59,NA,11.55,26.92,26.24
03/01/1981,NA,10.13,NA,7.52,NA,10.46,NA,21.58,40.01,10.02,NA,10.39,29.14,14.23
04/01/1981,NA,5.99,NA,10.64,NA,15.62,NA,29.36,39.67,17.11,NA,11.28,25.85,28.68
05/01/1981,NA,11.66,NA,22.51,13.76,9.7,NA,36.35,33.61,19.49,NA,11.65,35.7,21.37
06/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/01/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/01/1981,NA,13.75,NA,12.45,14.98,12.83,NA,24.31,33.18,26.27,NA,5.98,23.88,16.05
28/01/1981,NA,9.87,NA,5.97,9.5,8.43,NA,22.04,22.79,12.29,NA,6.53,35.01,26.47
29/01/1981,NA,7.39,NA,7.7,12.85,8.16,NA,22.75,31.23,17.79,NA,8.64,22.72,26.12
30/01/1981,NA,8.46,NA,8.53,9.48,10.53,NA,29.41,28.92,25.1,NA,4.56,29.38,34.62
31/01/1981,NA,9.89,NA,7.81,11.66,10.8,NA,31.03,32.6,15.9,NA,7.17,28.49,36.52
01/02/1981,NA,8.81,NA,4.5,5.91,18.43,NA,25.36,22.92,NA,NA,4.75,23.11,21.9
02/02/1981,NA,11.71,NA,7.79,7.86,16.25,NA,20.38,29.33,9.54,NA,4.65,30.48,36.79
03/02/1981,NA,13.85,NA,7.99,9.15,24.37,NA,27.6,28.68,15.31,NA,4.28,26.87,31.25
04/02/1981,NA,11.51,NA,7.87,7.92,20.14,NA,27.65,28.06,24.86,NA,5.85,22.89,25.54
05/02/1981,NA,11.93,NA,6.87,10.32,16.42,NA,15.28,28.71,23.62,NA,4.55,27.42,37.6
06/02/1981,NA,13.2,NA,6.38,9.92,15.34,NA,29.24,23.26,NA,NA,5.98,27.64,40.18
07/02/1981,NA,7.68,NA,NA,11.5,10.58,NA,26.97,23.5,15.62,NA,9.18,28.37,33.97
08/02/1981,NA,NA,NA,NA,18.47,12.07,NA,24.32,27.67,22.73,NA,8.47,32.29,27.97
09/02/1981,NA,12.91,NA,14.21,28.38,6.04,NA,26.2,26.18,20.26,NA,20.95,NA,31.59
10/02/1981,NA,6.92,NA,7.67,16.1,NA,NA,18.64,24.64,13.96,NA,12.51,18.38,20.66
11/02/1981,NA,7.38,NA,6.46,NA,NA,NA,17.92,27.44,18.98,NA,10.18,33.12,19.99
12/02/1981,NA,8.95,NA,NA,10.77,NA,NA,22.29,29.95,14.36,NA,8.09,25.88,29.83
13/02/1981,NA,6.94,NA,10.66,9.85,11.53,NA,19.88,28.98,16.71,NA,9.42,35.4,37.66
14/02/1981,NA,12.15,NA,6.44,11.19,15.06,NA,18.23,28.52,22.85,NA,5.81,35.67,40.44
15/02/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/02/1981,NA,14.3,NA,18.66,12.79,15.83,NA,13.11,27.28,14.35,NA,8.67,36.27,40.16
17/02/1981,NA,13.28,NA,12.2,15.39,12.96,NA,12.71,26.22,27.56,NA,11.07,28.81,39.44
18/02/1981,NA,8.6,NA,9.44,14.88,9.25,NA,15.23,9.21,13.26,NA,10.56,33.66,42.45
19/02/1981,NA,8.31,NA,6.43,16.69,NA,NA,21.93,28.75,14.32,NA,8.45,NA,40.56
20/02/1981,NA,NA,NA,18.64,21.66,7.05,NA,27.06,27.77,20.9,NA,6.06,35.27,NA
21/02/1981,NA,9.52,NA,14.9,22.33,18.56,NA,41.47,34.51,30.67,NA,7.37,33.74,24.36
22/02/1981,NA,17.09,NA,3.31,11.06,20.33,NA,17.41,39.98,21.45,NA,3.31,36.77,24.56
23/02/1981,NA,17.88,NA,4,6.88,24.55,NA,22.44,40.1,10.45,NA,3.66,35.81,31.33
24/02/1981,NA,18.89,NA,7.89,9.02,24.56,NA,34.61,38.04,24.08,NA,3.55,33.42,24.09
25/02/1981,NA,13.35,NA,14.18,23.94,16.58,NA,33.04,35.8,27.28,NA,5.2,30.96,29.35
26/02/1981,NA,12,NA,20.52,22.53,15.45,NA,34.15,33.95,24.32,NA,17.35,33.15,22.45
27/02/1981,NA,9.53,NA,16.63,46.48,14.49,NA,34.55,21.69,23.09,NA,14.45,26.57,26.76
28/02/1981,NA,11.05,NA,15.08,28.02,9.42,NA,27.66,30.1,27.82,NA,19.94,26.94,21.56
01/03/1981,NA,10.9,NA,NA,16.6,9.29,NA,35.61,25.47,29.04,NA,9.1,23.79,22.98
02/03/1981,NA,12.96,NA,5.67,18.79,16.08,NA,23.06,33.52,27.09,NA,16.77,31.86,27.17
03/03/1981,NA,5.09,NA,14.53,17.46,12.31,NA,34,27.87,31.49,NA,11.52,35.58,33.21
04/03/1981,NA,NA,NA,6.4,17.64,23.84,NA,21.63,41.56,16.63,NA,10.19,26.26,26.91
05/03/1981,NA,17.78,NA,7.17,24.35,12.38,NA,13.7,29.64,10.91,NA,9.82,35.93,34.88
06/03/1981,NA,14.1,NA,26.02,17.09,18.88,NA,20.02,28.49,19.79,NA,8.3,39.61,24.49
07/03/1981,NA,14.71,NA,5.38,14.4,21.14,NA,16.42,36.76,11.13,NA,10.74,44.3,41.26
08/03/1981,NA,19.77,NA,7.23,10.99,8.81,NA,12.23,27.34,NA,NA,8.45,42.96,44.56
09/03/1981,NA,14.68,NA,NA,11.34,13.19,NA,10.44,27.74,19.36,NA,9.66,40.42,36.75
10/03/1981,NA,14.35,NA,9.73,9.46,18.34,NA,20.2,34.64,27.13,NA,11.48,43.08,44.23
11/03/1981,NA,20.22,NA,14.37,9.86,19.98,NA,22.93,37.83,24.96,NA,10.63,46.83,41.31
12/03/1981,NA,20.07,NA,13.22,11.49,21.42,NA,18.64,40.83,16.5,NA,12.64,50.43,48.89
13/03/1981,NA,13.34,NA,8.42,10.41,15.47,NA,13.79,27.63,12.24,NA,9.84,44.94,42.94
14/03/1981,NA,8.37,NA,3.05,8.72,11.58,NA,15.86,33.06,12.45,NA,9.44,38.24,42.39
15/03/1981,NA,18.25,NA,6.22,11.38,18.4,NA,25.82,36.2,21.62,NA,5.93,41.87,43.1
16/03/1981,NA,17.76,NA,16.43,20.59,21.29,NA,35.66,36.65,24.83,NA,5.65,53.25,46.8
17/03/1981,NA,19.61,NA,8.19,14.95,14.83,NA,18.32,36.99,27.36,NA,6.23,40.27,32.95
18/03/1981,NA,9.93,NA,9.37,21.18,12.54,NA,11.7,NA,17.69,NA,7.93,36.67,NA
19/03/1981,NA,11.14,NA,6.3,11.55,5.9,NA,20.35,16.77,11.34,NA,8.63,34.44,20.44
20/03/1981,NA,12.91,NA,6.95,18.1,30.92,NA,NA,20.71,19.64,NA,8.47,26.64,19.42
21/03/1981,NA,6.95,NA,9.13,22.04,7.05,NA,5.51,18.38,11.75,NA,11.66,27.26,22.03
22/03/1981,NA,4.45,NA,7.4,11.58,5.44,NA,22.94,22.72,12,NA,6.78,23.25,31.17
23/03/1981,NA,9.36,NA,7.58,9.52,10.36,NA,13.42,23.65,12.65,NA,6.75,20.1,17.03
24/03/1981,NA,7.67,NA,10.28,11.08,7.1,NA,17.21,26.94,15.19,NA,8.72,29.17,18.32
25/03/1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/03/1981,NA,10.7,NA,8.38,11.01,10.34,NA,15.1,15.3,21.55,NA,8.35,33.7,27.68
27/03/1981,NA,8.95,NA,5.52,12.26,7.64,NA,10.61,21.33,15.92,NA,11.16,29.62,30.46
28/03/1981,NA,10.1,NA,8.42,11,NA,NA,17.22,19.24,13.34,NA,9.2,33.15,22.4
29/03/1981,NA,7.53,NA,4.91,NA,NA,NA,18.16,22.45,16.34,NA,11.94,35.58,35.24
30/03/1981,NA,7.77,NA,7.53,8.11,NA,NA,14,23.54,15.8,NA,8.99,17.76,30.66
31/03/1981,NA,7.46,NA,4.67,10.12,NA,NA,18.13,25.68,12.08,NA,9.23,32.88,31
01/04/1981,NA,11.91,NA,4.01,10.92,NA,NA,18.98,24.93,NA,NA,6.11,34.03,27.62
02/04/1981,NA,15.33,NA,11.11,18.35,14.17,NA,13.86,31.36,31.51,NA,6.68,29.4,27.34
03/04/1981,NA,8,NA,9.26,16.25,15.9,NA,15.18,15.79,19.67,NA,8.45,33.68,31.69
04/04/1981,NA,NA,NA,4.47,7.72,11.54,NA,21.5,27.84,16.14,NA,9.18,30.19,21.4
05/04/1981,NA,9.85,NA,6.45,10.1,11.01,NA,20.75,20.68,13.26,NA,5.37,36.18,27.57
06/04/1981,NA,11.28,NA,15.94,23.67,18.43,NA,22.72,28.9,25.97,NA,6.48,35.6,28.01
07/04/1981,NA,NA,NA,15.62,21.58,17.99,NA,25.81,32.64,NA,NA,6.96,30.69,24.54
08/04/1981,NA,9.09,NA,9.82,9.59,17.57,NA,26.8,25.07,23.21,NA,4.56,28.83,26.17
09/04/1981,NA,5.66,NA,10.7,15.58,17.48,NA,23.59,32.18,35.27,NA,3.96,30.31,22.24
10/04/1981,NA,9.78,NA,21.16,20.75,20.24,NA,28.72,31.41,26.99,NA,11.76,38.29,29.32
11/04/1981,NA,15.12,NA,11.54,17.74,22.01,NA,21.27,36.48,34.29,NA,3.45,40.43,30.86
12/04/1981,NA,16.03,NA,13.14,30.86,21.45,NA,22.97,37.91,24.13,NA,22.55,41.05,25.01
13/04/1981,NA,20.3,NA,14.44,23.17,19.44,NA,25.88,34.92,24.1,NA,15.61,46.51,21.61
14/04/1981,NA,NA,NA,NA,NA,NA,NA,NA,42.12,NA,NA,13.74,NA,NA
15/04/1981,NA,21.47,NA,NA,NA,15.04,NA,NA,NA,40.01,NA,14.98,51.19,NA
16/04/1981,NA,18.24,NA,26.01,23.84,38.18,NA,34.83,33.83,39.15,NA,15.47,42.4,24.64
17/04/1981,NA,23.04,NA,21.35,24.07,22.86,NA,NA,35.1,39.1,NA,21.66,32.32,20.22
18/04/1981,NA,16.67,NA,10.51,13.15,11.86,NA,21.14,33.34,30.45,NA,21.89,45.56,21.57
19/04/1981,NA,18,NA,7.47,14.06,15.48,NA,28.09,33.56,20.79,NA,14.46,41.35,30.03
20/04/1981,NA,16.95,NA,8.77,12.71,16.45,NA,22.43,35.29,24.09,NA,8.28,42,31.61
21/04/1981,NA,19.68,NA,18.18,10.34,19.01,NA,31.73,35.61,27.96,NA,9.87,35.67,31.4
22/04/1981,NA,20.26,NA,21.91,19.99,15.44,NA,31.63,32.12,46.54,NA,10,37.34,27.62
23/04/1981,NA,13.98,NA,8.24,NA,NA,NA,14.22,31.26,20.27,NA,14.12,51.36,22.54
24/04/1981,NA,13.93,NA,13.78,18.47,NA,NA,19.39,17.64,29.68,NA,17.27,NA,30.96
